date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:49	86370/86370	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:50%20GMT	https://www.ihateironing.com/wanstead-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/wanstead-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:49	86398/86398	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:51%20GMT	https://www.ihateironing.com/wapping-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/wapping-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:29:50	89195/89195	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:51%20GMT	https://www.ihateironing.com/dry-cleaners-warlingham/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-warlingham/index.html	(from https://www.ihateironing.com/areas/)
18:29:50	89916/89916	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:51%20GMT	https://www.ihateironing.com/dry-cleaning-washington-heights/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-washington-heights/index.html	(from https://www.ihateironing.com/areas/)
18:29:51	89543/89543	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:52%20GMT	https://www.ihateironing.com/dry-cleaning-watten-estate/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-watten-estate/index.html	(from https://www.ihateironing.com/areas/)
18:29:51	86060/86060	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:51%20GMT	https://www.ihateironing.com/dry-cleaners-waterloo/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-waterloo/index.html	(from https://www.ihateironing.com/areas/)
18:29:51	114234/114234	---M--	200	added ('OK')	image/jpeg	etag:%22b49bf87a23cabb0b4c2d23614eb9b113%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/why-us/coffee.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/why-us/coffee.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:51	1108870/1108870	---M--	200	added ('OK')	image/jpeg	etag:%22047ece01a9c8e6e783205037c132cce2%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/prices/shirts.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/prices/shirts.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:52	83117/83117	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:53%20GMT	https://www.ihateironing.com/dry-cleaners-wealdstone-ha3/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-wealdstone-ha3/index.html	(from https://www.ihateironing.com/areas/)
18:29:52	85527/85527	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:53%20GMT	https://www.ihateironing.com/welling-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/welling-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:29:52	91292/91292	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:54%20GMT	https://www.ihateironing.com/dry-cleaning-wembley/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-wembley/index.html	(from https://www.ihateironing.com/areas/)
18:29:53	83123/83123	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:54%20GMT	https://www.ihateironing.com/dry-cleaners-west-brompton-sw10/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-west-brompton-sw10/index.html	(from https://www.ihateironing.com/areas/)
18:29:53	85416/85416	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:54%20GMT	https://www.ihateironing.com/dry-cleaning-westcombe-park-se3/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-westcombe-park-se3/index.html	(from https://www.ihateironing.com/areas/)
18:29:53	98627/98627	---M--	200	added ('OK')	image/jpeg	etag:%22b681d291b08a0bdb0e2423e74a7fbc2f%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/helen.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/helen.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:53	84946/84946	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:54%20GMT	https://www.ihateironing.com/dry-cleaners-welwyn-garden-city/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-welwyn-garden-city/index.html	(from https://www.ihateironing.com/areas/)
18:29:54	83112/83112	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:55%20GMT	https://www.ihateironing.com/west-drayton-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/west-drayton-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:54	84524/84524	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:55%20GMT	https://www.ihateironing.com/west-ealing-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/west-ealing-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:54	83056/83056	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:55%20GMT	https://www.ihateironing.com/dry-cleaners-west-ham/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-west-ham/index.html	(from https://www.ihateironing.com/areas/)
18:29:54	87839/87839	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:55%20GMT	https://www.ihateironing.com/dry-cleaning-west-hampstead-nw6/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-west-hampstead-nw6/index.html	(from https://www.ihateironing.com/areas/)
18:29:55	88840/88840	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:56%20GMT	https://www.ihateironing.com/west-kensington-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/west-kensington-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:29:55	103737/103737	---M--	200	added ('OK')	image/jpeg	etag:%2294b1abaa5ebed3595d2f29fc03bda149%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/sona.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/sona.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:55	90791/90791	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:56%20GMT	https://www.ihateironing.com/westminster-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/westminster-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:55	88500/88500	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:56%20GMT	https://www.ihateironing.com/west-norwood-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/west-norwood-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:55	91690/91690	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:56%20GMT	https://www.ihateironing.com/dry-cleaning-west-village/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-west-village/index.html	(from https://www.ihateironing.com/areas/)
18:29:56	83126/83126	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:57%20GMT	https://www.ihateironing.com/dry-cleaners-west-wickham-br4/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-west-wickham-br4/index.html	(from https://www.ihateironing.com/areas/)
18:29:56	100412/100412	---M--	200	added ('OK')	image/jpeg	etag:%22ef0e5e1883d948602e149e2b8bad71c5%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/andre.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/andre.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:56	84300/84300	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:57%20GMT	https://www.ihateironing.com/dry-cleaning-weybridge/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-weybridge/index.html	(from https://www.ihateironing.com/areas/)
18:29:56	86640/86640	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:57%20GMT	https://www.ihateironing.com/whetstone-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/whetstone-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:29:56	88670/88670	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:57%20GMT	https://www.ihateironing.com/dry-cleaners-whitechapel/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-whitechapel/index.html	(from https://www.ihateironing.com/areas/)
18:29:57	87379/87379	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:58%20GMT	https://www.ihateironing.com/whitton-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/whitton-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:57	97696/97696	---M--	200	added ('OK')	image/jpeg	etag:%22331cd27219912c3935b03b94a61557b6%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/jonny.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/jonny.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:57	90858/90858	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:58%20GMT	https://www.ihateironing.com/williamsburg-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/williamsburg-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:29:57	83817/83817	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:58%20GMT	https://www.ihateironing.com/dry-cleaning-windlesham/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-windlesham/index.html	(from https://www.ihateironing.com/areas/)
18:29:57	83133/83133	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:58%20GMT	https://www.ihateironing.com/dry-cleaners-winchmore-hill-n21/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-winchmore-hill-n21/index.html	(from https://www.ihateironing.com/areas/)
18:29:58	98428/98428	---M--	200	added ('OK')	image/jpeg	etag:%22b198fe5517992c18bb8ac0c912ca5b40%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/rachel.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/rachel.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:58	83746/83746	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:59%20GMT	https://www.ihateironing.com/windsor-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/windsor-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:58	89028/89028	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:59%20GMT	https://www.ihateironing.com/dry-cleaners-woking/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-woking/index.html	(from https://www.ihateironing.com/areas/)
18:29:58	89103/89103	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:29:59%20GMT	https://www.ihateironing.com/dry-cleaners-wokingham/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaners-wokingham/index.html	(from https://www.ihateironing.com/areas/)
18:29:59	85437/85437	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:00%20GMT	https://www.ihateironing.com/woodford-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/woodford-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:29:59	102475/102475	---M--	200	added ('OK')	image/jpeg	etag:%223ae2176ac7c8009e0b7fde83af58e976%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/malin.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/about/images/team/malin.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:29:59	83138/83138	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:00%20GMT	https://www.ihateironing.com/woodford-green-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/woodford-green-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:29:59	89548/89548	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:00%20GMT	https://www.ihateironing.com/dry-cleaning-wood-green/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-wood-green/index.html	(from https://www.ihateironing.com/areas/)
18:29:59	84177/84177	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:00%20GMT	https://www.ihateironing.com/dry-cleaning-woodingdean/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-woodingdean/index.html	(from https://www.ihateironing.com/areas/)
18:30:00	91435/91435	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:01%20GMT	https://www.ihateironing.com/woolwich-dry-cleaners/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/woolwich-dry-cleaners/index.html	(from https://www.ihateironing.com/areas/)
18:30:01	91906/91906	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:01%20GMT	https://www.ihateironing.com/dry-cleaning-woolwich-sydney/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-woolwich-sydney/index.html	(from https://www.ihateironing.com/areas/)
18:30:01	137613/137613	---M--	200	added ('OK')	image/jpeg	etag:%22891cc7f64cf7c49a706ab8b460d5cb24%22	https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/orders/images/bg/pending-desktop.jpg	C:/My%20Web%20Sites/ihateironing/s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/orders/images/bg/pending-desktop.jpg	(from https://s3.eu-west-2.amazonaws.com/production.storage.ihateironing.com/static/css/styles.css)
18:30:01	86740/86740	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:02%20GMT	https://www.ihateironing.com/worcester-park-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/worcester-park-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:30:01	83105/83105	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:02%20GMT	https://www.ihateironing.com/dry-cleaning-worlds-end/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-worlds-end/index.html	(from https://www.ihateironing.com/areas/)
18:30:02	83133/83133	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:02%20GMT	https://www.ihateironing.com/yeading-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/yeading-dry-cleaning/index.html	(from https://www.ihateironing.com/areas/)
18:30:08	174906/174906	---MC-	200	added ('OK')	application/json	date:Wed,%2030%20Mar%202022%2013:30:04%20GMT	https://www.ihateironing.com/blog/wp-json/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/wp-json/index.html	(from https://www.ihateironing.com/blog/)
18:30:33	44940/44940	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:04%20GMT	https://www.ihateironing.com/blog/page/2/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/page/2/index.html	(from https://www.ihateironing.com/blog/)
18:30:39	18986/18986	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:10%20GMT	https://www.ihateironing.com/blog/2022/03/23/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2022/03/23/index.html	(from https://www.ihateironing.com/blog/)
18:30:48	13707/13707	---M--	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:03%20GMT	https://www.ihateironing.com/accounts/password-reset/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/accounts/password-reset/index.html	(from https://www.ihateironing.com/accounts/login/)
18:31:03	39761/39761	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:04%20GMT	https://www.ihateironing.com/blog/keeping-a-clean-house-with-dogs/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/keeping-a-clean-house-with-dogs/index.html	(from https://www.ihateironing.com/blog/)
18:31:17	19298/19298	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:36%20GMT	https://www.ihateironing.com/blog/tag/treatyourpets/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/tag/treatyourpets/index.html	(from https://www.ihateironing.com/blog/)
18:31:19	34949/34949	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:20%20GMT	https://www.ihateironing.com/blog/re-schedule-order/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/re-schedule-order/index.html	(from https://www.ihateironing.com/blog/)
18:31:21	19024/19024	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:51%20GMT	https://www.ihateironing.com/blog/2022/03/08/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2022/03/08/index.html	(from https://www.ihateironing.com/blog/)
18:31:41	26708/26708	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:30:42%20GMT	https://www.ihateironing.com/blog/break-the-bias/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/break-the-bias/index.html	(from https://www.ihateironing.com/blog/)
18:31:47	19207/19207	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:06%20GMT	https://www.ihateironing.com/blog/tag/ilovesmallbusinesses/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/tag/ilovesmallbusinesses/index.html	(from https://www.ihateironing.com/blog/)
18:31:51	19024/19024	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:21%20GMT	https://www.ihateironing.com/blog/2021/10/25/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2021/10/25/index.html	(from https://www.ihateironing.com/blog/)
18:32:13	19072/19072	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:44%20GMT	https://www.ihateironing.com/blog/2021/07/15/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2021/07/15/index.html	(from https://www.ihateironing.com/blog/)
18:32:23	29990/29990	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:24%20GMT	https://www.ihateironing.com/blog/dry-cleaning-clothes-for-interviews/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/dry-cleaning-clothes-for-interviews/index.html	(from https://www.ihateironing.com/blog/)
18:32:24	19175/19175	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:54%20GMT	https://www.ihateironing.com/blog/2020/12/09/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/12/09/index.html	(from https://www.ihateironing.com/blog/)
18:32:49	29627/29627	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:31:50%20GMT	https://www.ihateironing.com/blog/10things-about-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/10things-about-dry-cleaning/index.html	(from https://www.ihateironing.com/blog/)
18:32:55	20049/20049	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:32:25%20GMT	https://www.ihateironing.com/blog/2020/11/07/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/11/07/index.html	(from https://www.ihateironing.com/blog/)
18:33:15	36795/36795	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:32:16%20GMT	https://www.ihateironing.com/blog/laundry-symbols-explained/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/laundry-symbols-explained/index.html	(from https://www.ihateironing.com/blog/)
18:33:22	18966/18966	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:32:52%20GMT	https://www.ihateironing.com/blog/2020/11/04/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/11/04/index.html	(from https://www.ihateironing.com/blog/)
18:33:25	26712/26712	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:32:26%20GMT	https://www.ihateironing.com/blog/covid-19-update-november-2020/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/covid-19-update-november-2020/index.html	(from https://www.ihateironing.com/blog/)
18:33:48	18851/18851	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:33:18%20GMT	https://www.ihateironing.com/blog/2020/08/01/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/08/01/index.html	(from https://www.ihateironing.com/blog/)
18:33:57	29179/29179	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:32:58%20GMT	https://www.ihateironing.com/blog/what-is-dry-cleaning/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/what-is-dry-cleaning/index.html	(from https://www.ihateironing.com/blog/)
18:33:58	19258/19258	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:33:28%20GMT	https://www.ihateironing.com/blog/2020/06/10/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/06/10/index.html	(from https://www.ihateironing.com/blog/)
18:34:23	28232/28232	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:33:24%20GMT	https://www.ihateironing.com/blog/eco-initiatives-to-life/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/eco-initiatives-to-life/index.html	(from https://www.ihateironing.com/blog/)
18:34:29	19307/19307	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:33:59%20GMT	https://www.ihateironing.com/blog/2020/04/03/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/04/03/index.html	(from https://www.ihateironing.com/blog/)
18:34:40	18919/18919	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:26%20GMT	https://www.ihateironing.com/blog/2020/03/18/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/03/18/index.html	(from https://www.ihateironing.com/blog/)
18:34:40	24802/24802	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:33:50%20GMT	https://www.ihateironing.com/blog/essentials-box-delivery-service/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/essentials-box-delivery-service/index.html	(from https://www.ihateironing.com/blog/)
18:34:41	26626/26626	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:01%20GMT	https://www.ihateironing.com/blog/reusable-covers/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/reusable-covers/index.html	(from https://www.ihateironing.com/blog/)
18:34:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2013:34:42%20GMT	https://www.ihateironing.com/dry-cleaning-chicago	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chicago.7f.delayed	(from https://www.ihateironing.com/dry-cleaning-chicago/)
18:34:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2013:34:52%20GMT	https://www.ihateironing.com/dry-cleaning-new-york	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-new-york	(from https://www.ihateironing.com/dry-cleaning-fort-lee/)
18:34:51	0/-1	---M--	301	error ('')			https://www.ihateironing.com/dry-cleaning-chicago	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chicago.81.delayed	(from https://www.ihateironing.com/dry-cleaning-fort-lee/)
18:34:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2013:34:54%20GMT	https://www.ihateironing.com/dry-cleaning-new-york	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-new-york	(from https://www.ihateironing.com/dry-cleaning-hackensack/)
18:34:53	0/-1	---M--	301	error ('')			https://www.ihateironing.com/dry-cleaning-chicago	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chicago.83.delayed	(from https://www.ihateironing.com/dry-cleaning-hackensack/)
18:35:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2013:35:08%20GMT	https://www.ihateironing.com/dry-cleaning-new-york	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-new-york	(from https://www.ihateironing.com/dry-cleaning-new-jersey/)
18:35:07	0/-1	---M--	301	error ('')			https://www.ihateironing.com/dry-cleaning-chicago	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/dry-cleaning-chicago.85.delayed	(from https://www.ihateironing.com/dry-cleaning-new-jersey/)
18:35:34	29347/29347	---M--	200	added ('OK')	image/jpeg	etag:%2272a3-5a960a57de880%22	https://www.ihateironing.com/blog/wp-content/uploads/2020/03/Canva-Holding-an-Elderly-Hand-with-Care-1-500x280.jpg	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/wp-content/uploads/2020/03/Canva-Holding-an-Elderly-Hand-with-Care-1-500x280.jpg	(from https://www.ihateironing.com/blog/page/2/)
18:35:34	44265/44265	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:35:35%20GMT	https://www.ihateironing.com/blog/page/3/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/page/3/index.html	(from https://www.ihateironing.com/blog/page/2/)
18:35:35	20336/20336	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:35:36%20GMT	https://www.ihateironing.com/blog/2020/03/13/	C:/My%20Web%20Sites/ihateironing/www.ihateironing.com/blog/2020/03/13/index.html	(from https://www.ihateironing.com/blog/page/2/)
